SUMLEV,STATE,COUNTY,STNAME,CTYNAME,TOT_POP,WP,nwpp
50,20,147,Kansas,Phillips County,5420,5239,0.033394834
50,20,149,Kansas,Pottawatomie County,23123,21817,0.05648056
50,20,151,Kansas,Pratt County,9697,9184,0.05290296
50,20,153,Kansas,Rawlins County,2506,2439,0.026735834
50,20,155,Kansas,Reno County,63596,59099,0.070711994
50,20,157,Kansas,Republic County,4688,4564,0.026450512
50,20,159,Kansas,Rice County,9925,9318,0.06115869
50,20,161,Kansas,Riley County,77185,64502,0.164319492
50,20,163,Kansas,Rooks County,5179,5013,0.03205252
50,20,165,Kansas,Rush County,3098,3008,0.029051001
50,20,167,Kansas,Russell County,7044,6734,0.044009086
50,20,169,Kansas,Saline County,55429,50001,0.097927078
50,20,171,Kansas,Scott County,4948,4753,0.039409863
50,20,173,Kansas,Sedgwick County,511083,414420,0.189133663
50,20,175,Kansas,Seward County,23273,20419,0.122631375
50,20,177,Kansas,Shawnee County,178689,150914,0.15543766
50,20,179,Kansas,Sheridan County,2475,2415,0.024242424
50,20,181,Kansas,Sherman County,5964,5721,0.040744467
50,20,183,Kansas,Smith County,3689,3566,0.033342369
50,20,185,Kansas,Stafford County,4215,4006,0.049584816
50,20,187,Kansas,Stanton County,2070,1970,0.048309179
50,20,189,Kansas,Stevens County,5789,5506,0.048885818
50,20,191,Kansas,Sumner County,23417,22152,0.054020583
50,20,193,Kansas,Thomas County,7895,7572,0.04091197
50,20,195,Kansas,Trego County,2907,2818,0.030615755
50,20,197,Kansas,Wabaunsee County,6887,6606,0.04080151
50,20,199,Kansas,Wallace County,1505,1454,0.033887043
50,20,201,Kansas,Washington County,5568,5414,0.027658046
50,20,203,Kansas,Wichita County,2167,2079,0.040609137
50,20,205,Kansas,Wilson County,8845,8393,0.051102318
50,20,207,Kansas,Woodson County,3144,3007,0.043575064
50,20,209,Kansas,Wyandotte County,163682,109400,0.331630845
50,21,1,Kentucky,Adair County,19162,18226,0.048846676
50,21,3,Kentucky,Allen County,20660,20080,0.028073572
50,21,5,Kentucky,Anderson County,21920,20954,0.044069343
50,21,7,Kentucky,Ballard County,8216,7738,0.058179163
50,21,9,Kentucky,Barren County,43546,40537,0.069099343
50,21,11,Kentucky,Bath County,12203,11782,0.034499713
50,21,13,Kentucky,Bell County,27370,26084,0.046985751
50,21,15,Kentucky,Boone County,128161,117961,0.079587394
50,21,17,Kentucky,Bourbon County,20166,18387,0.088217792
50,21,19,Kentucky,Boyd County,48471,45927,0.052484991
50,21,21,Kentucky,Boyle County,29782,26402,0.113491371
50,21,23,Kentucky,Bracken County,8290,8105,0.022316043
50,21,25,Kentucky,Breathitt County,13363,13064,0.022375215
50,21,27,Kentucky,Breckinridge County,19979,19129,0.042544672
50,21,29,Kentucky,Bullitt County,78677,75977,0.034317526
50,21,31,Kentucky,Butler County,12734,12444,0.022773677
50,21,33,Kentucky,Caldwell County,12748,11779,0.076011923
50,21,35,Kentucky,Calloway County,38656,35589,0.079340853
50,21,37,Kentucky,Campbell County,92124,86649,0.059430767
50,21,39,Kentucky,Carlisle County,4852,4665,0.038540808
50,21,41,Kentucky,Carroll County,10682,10165,0.048399176
50,21,43,Kentucky,Carter County,27439,26880,0.020372463
50,21,45,Kentucky,Casey County,15749,15342,0.025842911
50,21,47,Kentucky,Christian County,73075,52962,0.275237769
50,21,49,Kentucky,Clark County,35660,33154,0.070274818
50,21,51,Kentucky,Clay County,20974,19777,0.057070659
50,21,53,Kentucky,Clinton County,10183,9911,0.026711185
50,21,55,Kentucky,Crittenden County,9168,8902,0.029013962
50,21,57,Kentucky,Cumberland County,6737,6427,0.046014547
50,21,59,Kentucky,Daviess County,99485,90896,0.086334623
50,21,61,Kentucky,Edmonson County,11991,11577,0.034525894
50,21,63,Kentucky,Elliott County,7548,7180,0.048754637
50,21,65,Kentucky,Estill County,14373,14145,0.015863077
50,21,67,Kentucky,Fayette County,315819,246847,0.218390914
50,21,69,Kentucky,Fleming County,14578,14153,0.029153519
50,21,71,Kentucky,Floyd County,37531,36758,0.020596307
50,21,73,Kentucky,Franklin County,50070,42350,0.154184142
50,21,75,Kentucky,Fulton County,6266,4555,0.273060964
50,21,77,Kentucky,Gallatin County,8613,8247,0.042493905
50,21,79,Kentucky,Garrard County,17207,16538,0.038879526
50,21,81,Kentucky,Grant County,24736,24028,0.028622251
50,21,83,Kentucky,Graves County,37248,34497,0.073856314
50,21,85,Kentucky,Grayson County,26138,25401,0.028196496
50,21,87,Kentucky,Green County,10951,10502,0.041000822
50,21,89,Kentucky,Greenup County,36006,35018,0.027439871
50,21,91,Kentucky,Hancock County,8641,8394,0.028584655
50,21,93,Kentucky,Hardin County,106272,86040,0.190379404
50,21,95,Kentucky,Harlan County,27506,26388,0.040645677
50,21,97,Kentucky,Harrison County,18641,17837,0.043130733
50,21,99,Kentucky,Hart County,18421,17187,0.066988763
50,21,101,Kentucky,Henderson County,46344,41400,0.106680476
50,21,103,Kentucky,Henry County,15563,14748,0.052367795
50,21,105,Kentucky,Hickman County,4612,4087,0.113833478
50,21,107,Kentucky,Hopkins County,46055,41648,0.095689936
50,21,109,Kentucky,Jackson County,13325,13145,0.013508443
50,21,111,Kentucky,Jefferson County,764946,558341,0.270090961
50,21,113,Kentucky,Jessamine County,51809,47897,0.075508116
50,21,115,Kentucky,Johnson County,23128,22680,0.01937046
50,21,117,Kentucky,Kenton County,164478,150481,0.085099527
50,21,119,Kentucky,Knott County,15680,15370,0.019770408
50,21,121,Kentucky,Knox County,31465,30524,0.029906245
50,21,123,Kentucky,Larue County,14110,13385,0.051381999
50,21,125,Kentucky,Laurel County,59919,58280,0.027353594
50,21,127,Kentucky,Lawrence County,15861,15530,0.020868798
50,21,129,Kentucky,Lee County,6746,6569,0.026237771
50,21,131,Kentucky,Leslie County,10644,10472,0.016159339
50,21,133,Kentucky,Letcher County,23049,22680,0.016009371
50,21,135,Kentucky,Lewis County,13663,13456,0.015150406
50,21,137,Kentucky,Lincoln County,24342,23302,0.042724509
50,21,139,Kentucky,Livingston County,9289,9029,0.027990096
50,21,141,Kentucky,Logan County,26746,24330,0.090331264
50,21,143,Kentucky,Lyon County,8474,7779,0.082015577
50,21,145,Kentucky,McCracken County,64948,55546,0.144761963
50,21,147,Kentucky,McCreary County,17883,16342,0.086171224
50,21,149,Kentucky,McLean County,9395,9171,0.023842469
50,21,151,Kentucky,Madison County,88212,81178,0.079739718
50,21,153,Kentucky,Magoffin County,12784,12603,0.014158323
50,21,155,Kentucky,Marion County,19212,17320,0.098480117
50,21,157,Kentucky,Marshall County,31059,30454,0.019479056
50,21,159,Kentucky,Martin County,12285,11239,0.085144485
50,21,161,Kentucky,Mason County,17050,15460,0.093255132
50,21,163,Kentucky,Meade County,27725,25708,0.072750225
50,21,165,Kentucky,Menifee County,6373,6111,0.041110937
50,21,167,Kentucky,Mercer County,21377,19942,0.067128222
50,21,169,Kentucky,Metcalfe County,9925,9594,0.033350126
50,21,171,Kentucky,Monroe County,10618,10226,0.03691844
50,21,173,Kentucky,Montgomery County,27576,26256,0.047867711
50,21,175,Kentucky,Morgan County,13267,12464,0.060526117
50,21,177,Kentucky,Muhlenberg County,31245,29221,0.064778365
50,21,179,Kentucky,Nelson County,45114,41685,0.076007448
50,21,181,Kentucky,Nicholas County,7059,6919,0.019832838
50,21,183,Kentucky,Ohio County,24021,23353,0.027809
50,21,185,Kentucky,Oldham County,64556,59250,0.082192205
50,21,187,Kentucky,Owen County,10736,10429,0.02859538
50,21,189,Kentucky,Owsley County,4445,4370,0.016872891
50,21,191,Kentucky,Pendleton County,14487,14139,0.024021537
50,21,193,Kentucky,Perry County,27373,26381,0.036240091
50,21,195,Kentucky,Pike County,61781,60467,0.021268675
50,21,197,Kentucky,Powell County,12226,11933,0.02396532
50,21,199,Kentucky,Pulaski County,63862,61736,0.033290533
50,21,201,Kentucky,Robertson County,2134,2093,0.019212746
50,21,203,Kentucky,Rockcastle County,16932,16635,0.017540751
50,21,205,Kentucky,Rowan County,24642,23664,0.039688337
50,21,207,Kentucky,Russell County,17685,17204,0.027198191
50,21,209,Kentucky,Scott County,52155,47482,0.089598313
50,21,211,Kentucky,Shelby County,45787,40576,0.113809597
50,21,213,Kentucky,Simpson County,17901,15632,0.126752695
50,21,215,Kentucky,Spencer County,18072,17384,0.038069942
50,21,217,Kentucky,Taylor County,25586,23566,0.078949425
50,21,219,Kentucky,Todd County,12447,11158,0.103559091
50,21,221,Kentucky,Trigg County,14218,12814,0.098748066
50,21,223,Kentucky,Trimble County,8733,8458,0.031489752
50,21,225,Kentucky,Union County,14951,12644,0.15430406
50,21,227,Kentucky,Warren County,124122,104266,0.159971641
50,21,229,Kentucky,Washington County,12007,11007,0.083284751
50,21,231,Kentucky,Wayne County,20609,19780,0.040225144
50,21,233,Kentucky,Webster County,13155,12243,0.069327252
50,21,235,Kentucky,Whitley County,36109,35097,0.028026254
50,21,237,Kentucky,Wolfe County,7241,7122,0.016434194
50,21,239,Kentucky,Woodford County,25860,23908,0.075483372
50,22,1,Louisiana,Acadia Parish,62679,49931,0.203385504
50,22,3,Louisiana,Allen Parish,25631,18515,0.277632554
50,22,5,Louisiana,Ascension Parish,119374,88383,0.259612646
50,22,7,Louisiana,Assumption Parish,22898,15569,0.320071622
50,22,9,Louisiana,Avoyelles Parish,40979,27301,0.333780717
50,22,11,Louisiana,Beauregard Parish,36531,30215,0.172894254
50,22,13,Louisiana,Bienville Parish,13823,7710,0.442233958
50,22,15,Louisiana,Bossier Parish,125554,92103,0.266427195
50,22,17,Louisiana,Caddo Parish,251345,120300,0.521375002
50,22,19,Louisiana,Calcasieu Parish,198450,140865,0.290173847
50,22,21,Louisiana,Caldwell Parish,10045,8219,0.181781981
50,22,23,Louisiana,Cameron Parish,6825,6391,0.063589744
50,22,25,Louisiana,Catahoula Parish,10029,6736,0.328347791
50,22,27,Louisiana,Claiborne Parish,16261,7585,0.533546522
50,22,29,Louisiana,Concordia Parish,20228,11706,0.421297212
50,22,31,Louisiana,De Soto Parish,27101,16425,0.393933803
50,22,33,Louisiana,East Baton Rouge Parish,445512,217036,0.51283916
50,22,35,Louisiana,East Carroll Parish,7277,2131,0.707159544
50,22,37,Louisiana,East Feliciana Parish,19540,10492,0.463050154
50,22,39,Louisiana,Evangeline Parish,33724,23461,0.304323331
50,22,41,Louisiana,Franklin Parish,20386,13495,0.338026096
50,22,43,Louisiana,Grant Parish,22302,18124,0.187337459
50,22,45,Louisiana,Iberia Parish,73747,46015,0.376042415
50,22,47,Louisiana,Iberville Parish,33136,16389,0.50540198
50,22,49,Louisiana,Jackson Parish,15947,10996,0.310465918
50,22,51,Louisiana,Jefferson Parish,435175,288355,0.337381513
50,22,53,Louisiana,Jefferson Davis Parish,31431,25264,0.196207566
50,22,55,Louisiana,Lafayette Parish,239332,168349,0.296588003
50,22,57,Louisiana,Lafourche Parish,98314,79261,0.193797425
50,22,59,Louisiana,LaSalle Parish,14979,12755,0.148474531
50,22,61,Louisiana,Lincoln Parish,47434,26283,0.445903782
50,22,63,Louisiana,Livingston Parish,137116,125653,0.083600747
50,22,65,Louisiana,Madison Parish,11554,4119,0.643500087
50,22,67,Louisiana,Morehouse Parish,26301,13203,0.498003878
50,22,69,Louisiana,Natchitoches Parish,39004,21320,0.453389396
50,22,71,Louisiana,Orleans Parish,389742,135403,0.652582991
50,22,73,Louisiana,Ouachita Parish,156880,94187,0.399623916
50,22,75,Louisiana,Plaquemines Parish,23437,16546,0.294022272
50,22,77,Louisiana,Pointe Coupee Parish,22197,13908,0.373428842
50,22,79,Louisiana,Rapides Parish,131780,84369,0.359773866
50,22,81,Louisiana,Red River Parish,8711,5119,0.412352198
50,22,83,Louisiana,Richland Parish,20546,12767,0.378613842
50,22,85,Louisiana,Sabine Parish,24205,16971,0.298863871
50,22,87,Louisiana,St. Bernard Parish,45421,32779,0.278329407
50,22,89,Louisiana,St. Charles Parish,52572,37126,0.293806589
50,22,91,Louisiana,St. Helena Parish,10457,4702,0.550349048
50,22,93,Louisiana,St. James Parish,21481,10594,0.50681998
50,22,95,Louisiana,St. John the Baptist Parish,43523,17930,0.588033913
50,22,97,Louisiana,St. Landry Parish,83649,47166,0.436143887
50,22,99,Louisiana,St. Martin Parish,53831,35979,0.331630473
50,22,101,Louisiana,St. Mary Parish,52876,32592,0.383614494
50,22,103,Louisiana,St. Tammany Parish,248930,209664,0.157739123
50,22,105,Louisiana,Tangipahoa Parish,128716,86393,0.328809161
50,22,107,Louisiana,Tensas Parish,4772,2103,0.559304275
50,22,109,Louisiana,Terrebonne Parish,113817,81320,0.285519738
50,22,111,Louisiana,Union Parish,22487,16276,0.276204029
50,22,113,Louisiana,Vermilion Parish,59918,48782,0.185854
50,22,115,Louisiana,Vernon Parish,51431,39866,0.224864381
50,22,117,Louisiana,Washington Parish,46358,31274,0.325380733
50,22,119,Louisiana,Webster Parish,40061,25487,0.363795212
50,22,121,Louisiana,West Baton Rouge Parish,25554,15136,0.407685685
50,22,123,Louisiana,West Carroll Parish,11287,9314,0.174802871
50,22,125,Louisiana,West Feliciana Parish,15383,8191,0.467529091
50,22,127,Louisiana,Winn Parish,14642,9784,0.331785275
50,23,1,Maine,Androscoggin County,107124,99160,0.074343751
50,23,3,Maine,Aroostook County,68818,65643,0.046136185
50,23,5,Maine,Cumberland County,289488,267863,0.074700851
50,23,7,Maine,Franklin County,30017,29166,0.028350601
50,23,9,Maine,Hancock County,54237,52229,0.037022697
50,23,11,Maine,Kennebec County,121010,116412,0.03799686
50,23,13,Maine,Knox County,39786,38514,0.031971045
50,23,15,Maine,Lincoln County,33784,32815,0.028682216
50,23,17,Maine,Oxford County,57164,55279,0.032975299
50,23,19,Maine,Penobscot County,151929,144684,0.047686748
50,23,21,Maine,Piscataquis County,16937,16379,0.032945622
50,23,23,Maine,Sagadahoc County,35120,33817,0.037101367
50,23,25,Maine,Somerset County,50729,49126,0.031599282
50,23,27,Maine,Waldo County,39120,37858,0.032259714
50,23,29,Maine,Washington County,31776,29113,0.083805388
50,23,31,Maine,York County,201223,193057,0.040581842
50,24,1,Maryland,Allegany County,72462,64414,0.11106511
50,24,3,Maryland,Anne Arundel County,563027,427404,0.240881876
50,24,5,Maryland,Baltimore County,827533,520488,0.371036563
50,24,9,Maryland,Calvert County,90477,74106,0.180941013
50,24,11,Maryland,Caroline County,32595,26529,0.186102163
50,24,13,Maryland,Carroll County,167132,155182,0.071500371
50,24,15,Maryland,Cecil County,102382,91255,0.108681213
50,24,17,Maryland,Charles County,155665,73284,0.529219799
50,24,19,Maryland,Dorchester County,32419,21979,0.322033375
50,24,21,Maryland,Frederick County,245001,202517,0.173403374
50,24,23,Maryland,Garrett County,29426,28743,0.023210766
50,24,25,Maryland,Harford County,249558,201134,0.194039061
50,24,27,Maryland,Howard County,311297,185283,0.40480313
50,24,29,Maryland,Kent County,19715,16045,0.186152676
50,24,31,Maryland,Montgomery County,1032814,636794,0.38343787
50,24,33,Maryland,Prince George's County,906197,240301,0.734824768
50,24,35,Maryland,Queen Anne's County,48984,43968,0.102400784
50,24,37,Maryland,St. Mary's County,110985,87783,0.209055278
50,24,39,Maryland,Somerset County,25687,13902,0.458792385
50,24,41,Maryland,Talbot County,37413,31248,0.164782295
50,24,43,Maryland,Washington County,149068,125269,0.159651971
50,24,45,Maryland,Wicomico County,101747,69061,0.321247801
50,24,47,Maryland,Worcester County,51456,42693,0.17030084
50,24,510,Maryland,Baltimore city,622522,194486,0.687583732
50,25,1,Massachusetts,Barnstable County,213877,199168,0.068773173
50,25,3,Massachusetts,Berkshire County,127858,118568,0.072658731
50,25,5,Massachusetts,Bristol County,556863,501485,0.099446363
50,25,7,Massachusetts,Dukes County,17274,15691,0.091640616
50,25,9,Massachusetts,Essex County,776865,670721,0.136631204
50,25,11,Massachusetts,Franklin County,70866,66883,0.056204668
50,25,13,Massachusetts,Hampden County,469113,391570,0.165297061
50,25,15,Massachusetts,Hampshire County,160709,142516,0.113204612
50,25,17,Massachusetts,Middlesex County,1585432,1273005,0.197061116
50,25,19,Massachusetts,Nantucket County,10940,9434,0.137659963
50,25,21,Massachusetts,Norfolk County,694502,557654,0.197044789
50,25,23,Massachusetts,Plymouth County,509221,437489,0.140866147
50,25,25,Massachusetts,Suffolk County,782591,484738,0.38059855
50,25,27,Massachusetts,Worcester County,818117,713334,0.128078258
50,26,1,Michigan,Alcona County,10330,10081,0.02410455
50,26,3,Michigan,Alger County,9255,7882,0.148352242
50,26,5,Michigan,Allegan County,114112,108767,0.046839947
50,26,7,Michigan,Alpena County,28722,27913,0.028166562
50,26,9,Michigan,Antrim County,23035,22316,0.031213371
50,26,11,Michigan,Arenac County,15307,14808,0.032599464
50,26,13,Michigan,Baraga County,8585,6337,0.261852068
50,26,15,Michigan,Barry County,59426,57749,0.028219971
50,26,17,Michigan,Bay County,105237,99867,0.05102768
50,26,19,Michigan,Benzie County,17390,16733,0.037780334
50,26,21,Michigan,Berrien County,155022,123442,0.203713021
50,26,23,Michigan,Branch County,43639,41460,0.0499324
50,26,25,Michigan,Calhoun County,134327,110582,0.176770121
50,26,27,Michigan,Cass County,51342,45973,0.104573254
50,26,29,Michigan,Charlevoix County,26210,25021,0.045364365
50,26,31,Michigan,Cheboygan County,25399,23677,0.067797945
50,26,33,Michigan,Chippewa County,37973,27050,0.287651753
50,26,35,Michigan,Clare County,30616,29629,0.032238045
50,26,37,Michigan,Clinton County,77009,72637,0.056772585
50,26,39,Michigan,Crawford County,13853,13376,0.034432975
50,26,41,Michigan,Delta County,36415,34364,0.056322944
50,26,43,Michigan,Dickinson County,25661,24819,0.032812439
50,26,45,Michigan,Eaton County,108661,95512,0.121009378
50,26,47,Michigan,Emmet County,32924,30521,0.072986271
50,26,49,Michigan,Genesee County,410461,309022,0.24713432
50,26,51,Michigan,Gladwin County,25227,24604,0.024695762
50,26,53,Michigan,Gogebic County,15536,14070,0.094361483
50,26,55,Michigan,Grand Traverse County,91541,86956,0.050086846
50,26,57,Michigan,Gratiot County,41331,37947,0.08187559
50,26,59,Michigan,Hillsdale County,45883,44562,0.02879062
50,26,61,Michigan,Houghton County,36228,33897,0.064342498
50,26,63,Michigan,Huron County,31763,31005,0.023864245
50,26,65,Michigan,Ingham County,287096,220198,0.233016134
50,26,67,Michigan,Ionia County,64056,59266,0.074778319
50,26,69,Michigan,Iosco County,25343,24323,0.0402478
50,26,71,Michigan,Iron County,11320,10914,0.035865724
50,26,73,Michigan,Isabella County,70767,62729,0.113584015
50,26,75,Michigan,Jackson County,159264,139801,0.122205897
50,26,77,Michigan,Kalamazoo County,259676,212655,0.181075648
50,26,79,Michigan,Kalkaska County,17248,16586,0.038381262
50,26,81,Michigan,Kent County,637164,528381,0.170729985
50,26,83,Michigan,Keweenaw County,2123,2084,0.018370231
50,26,85,Michigan,Lake County,11697,10128,0.134136958
50,26,87,Michigan,Lapeer County,88368,85152,0.036393265
50,26,89,Michigan,Leelanau County,21633,20130,0.069477188
50,26,91,Michigan,Lenawee County,98391,92532,0.059548129
50,26,93,Michigan,Livingston County,187171,180944,0.033269043
50,26,95,Michigan,Luce County,6430,5116,0.204354588
50,26,97,Michigan,Mackinac County,10821,8091,0.252287219
50,26,99,Michigan,Macomb County,864960,713890,0.174655475
50,26,101,Michigan,Manistee County,24457,22419,0.083329926
50,26,103,Michigan,Marquette County,67326,62976,0.064610997
50,26,105,Michigan,Mason County,28738,27490,0.043426822
50,26,107,Michigan,Mecosta County,43005,40112,0.067271248
50,26,109,Michigan,Menominee County,23476,22232,0.052990288
50,26,111,Michigan,Midland County,83662,78746,0.05876025
50,26,113,Michigan,Missaukee County,14882,14376,0.034000806
50,26,115,Michigan,Monroe County,149353,141650,0.051575797
50,26,117,Michigan,Montcalm County,62763,59718,0.048515845
50,26,119,Michigan,Montmorency County,9287,9040,0.026596317
50,26,121,Michigan,Muskegon County,172447,139829,0.18914797
50,26,123,Michigan,Newaygo County,47882,45961,0.04011946
50,26,125,Michigan,Oakland County,1244602,949174,0.237367448
50,26,127,Michigan,Oceana County,26323,25177,0.043536071
50,26,129,Michigan,Ogemaw County,20877,20221,0.031422139
50,26,131,Michigan,Ontonagon County,6037,5829,0.034454199
50,26,133,Michigan,Osceola County,23177,22339,0.036156534
50,26,135,Michigan,Oscoda County,8277,8049,0.027546212
50,26,137,Michigan,Otsego County,24203,23267,0.038672892
50,26,139,Michigan,Ottawa County,280859,260720,0.071705019
50,26,141,Michigan,Presque Isle County,12801,12413,0.030310132
50,26,143,Michigan,Roscommon County,23912,23139,0.032326865
50,26,145,Michigan,Saginaw County,193305,147970,0.234525749
50,26,147,Michigan,St. Clair County,159700,150535,0.057388854
50,26,149,Michigan,St. Joseph County,60804,57037,0.061953161
50,26,151,Michigan,Sanilac County,41464,40390,0.025901987
50,26,153,Michigan,Schoolcraft County,8121,7039,0.133234823
50,26,155,Michigan,Shiawassee County,68505,66320,0.031895482
50,26,157,Michigan,Tuscola County,53726,51921,0.033596397
50,26,159,Michigan,Van Buren County,75060,68864,0.082547295
50,26,161,Michigan,Washtenaw County,362975,270059,0.255984572
50,26,163,Michigan,Wayne County,1764872,965769,0.452782411
50,26,165,Michigan,Wexford County,32889,31662,0.037307306
50,27,1,Minnesota,Aitkin County,15852,15037,0.051413071
50,27,3,Minnesota,Anoka County,344176,297857,0.134579401
50,27,5,Minnesota,Becker County,33445,29288,0.124293616
50,27,7,Minnesota,Beltrami County,45605,33467,0.266155027
50,27,9,Minnesota,Benton County,39422,36769,0.067297448
50,27,11,Minnesota,Big Stone County,4993,4890,0.02062888
50,27,13,Minnesota,Blue Earth County,65673,60306,0.081723083
50,27,15,Minnesota,Brown County,25240,24683,0.022068146
50,27,17,Minnesota,Carlton County,35409,31634,0.106611314
50,27,19,Minnesota,Carver County,98630,92037,0.066845787
50,27,21,Minnesota,Cass County,28698,24161,0.158094641
50,27,23,Minnesota,Chippewa County,12084,11428,0.05428666
50,27,25,Minnesota,Chisago County,54129,51747,0.044005986
50,27,27,Minnesota,Clay County,62169,57247,0.079171291
50,27,29,Minnesota,Clearwater County,8797,7578,0.138569967
50,27,31,Minnesota,Cook County,5245,4605,0.122020972
50,27,33,Minnesota,Cottonwood County,11422,10616,0.070565575
50,27,35,Minnesota,Crow Wing County,63229,60893,0.036945073
50,27,37,Minnesota,Dakota County,414131,355346,0.141947838
50,27,39,Minnesota,Dodge County,20410,19813,0.029250367
50,27,41,Minnesota,Douglas County,36790,35878,0.024789345
50,27,43,Minnesota,Faribault County,13981,13609,0.026607539
50,27,45,Minnesota,Fillmore County,20739,20315,0.020444573
50,27,47,Minnesota,Freeborn County,30522,29012,0.049472512
50,27,49,Minnesota,Goodhue County,46060,43800,0.049066435
50,27,51,Minnesota,Grant County,5867,5711,0.026589398
50,27,53,Minnesota,Hennepin County,1222200,921897,0.245706922
50,27,55,Minnesota,Houston County,18686,18136,0.029433801
50,27,57,Minnesota,Hubbard County,20646,19514,0.054829023
50,27,59,Minnesota,Isanti County,38281,36759,0.039758627
50,27,61,Minnesota,Itasca County,45267,42113,0.069675481
50,27,63,Minnesota,Jackson County,10096,9678,0.041402536
50,27,65,Minnesota,Kanabec County,15888,15328,0.035246727
50,27,67,Minnesota,Kandiyohi County,42623,39488,0.073551838
50,27,69,Minnesota,Kittson County,4409,4303,0.024041733
50,27,71,Minnesota,Koochiching County,12797,12089,0.055325467
50,27,73,Minnesota,Lac qui Parle County,6877,6691,0.027046677
50,27,75,Minnesota,Lake County,10541,10243,0.028270563
50,27,77,Minnesota,Lake of the Woods County,3868,3674,0.050155119
50,27,79,Minnesota,Le Sueur County,27755,26973,0.028175104
50,27,81,Minnesota,Lincoln County,5710,5605,0.018388792
50,27,83,Minnesota,Lyon County,25826,23486,0.090606366
50,27,85,Minnesota,McLeod County,35814,34773,0.029066845
50,27,87,Minnesota,Mahnomen County,5432,2541,0.532216495
50,27,89,Minnesota,Marshall County,9409,9155,0.02699543
50,27,91,Minnesota,Martin County,20036,19466,0.028448792
50,27,93,Minnesota,Meeker County,23045,22536,0.022087221
50,27,95,Minnesota,Mille Lacs County,25494,23134,0.092570801
50,27,97,Minnesota,Morrison County,32775,31974,0.024439359
50,27,99,Minnesota,Mower County,39492,35810,0.093234073
50,27,101,Minnesota,Murray County,8394,8123,0.032284965
50,27,103,Minnesota,Nicollet County,33526,31375,0.06415916
50,27,105,Minnesota,Nobles County,21748,18671,0.141484274
50,27,107,Minnesota,Norman County,6621,6211,0.061924181
50,27,109,Minnesota,Olmsted County,151397,129311,0.145881358
50,27,111,Minnesota,Otter Tail County,57520,55195,0.040420723
50,27,113,Minnesota,Pennington County,14237,13380,0.060195266
50,27,115,Minnesota,Pine County,29045,26663,0.082010673
50,27,117,Minnesota,Pipestone County,9295,8724,0.061430877
50,27,119,Minnesota,Polk County,31497,29404,0.066450773
50,27,121,Minnesota,Pope County,10936,10659,0.025329188
50,27,123,Minnesota,Ramsey County,536631,371233,0.308215515
50,27,125,Minnesota,Red Lake County,4031,3849,0.045150087
50,27,127,Minnesota,Redwood County,15425,13838,0.102884927
50,27,129,Minnesota,Renville County,14798,14206,0.040005406
50,27,131,Minnesota,Rice County,65323,59113,0.095066056
50,27,133,Minnesota,Rock County,9442,9118,0.034314764
50,27,135,Minnesota,Roseau County,15621,14563,0.067729339
50,27,137,Minnesota,St. Louis County,200296,185504,0.073850701
50,27,139,Minnesota,Scott County,141329,122516,0.13311493
50,27,141,Minnesota,Sherburne County,91415,86198,0.057069409
50,27,143,Minnesota,Sibley County,14889,14444,0.029887837
50,27,145,Minnesota,Stearns County,156003,141043,0.095895592
50,27,147,Minnesota,Steele County,36599,34505,0.057214678
50,27,149,Minnesota,Stevens County,9874,9209,0.067348592
50,27,151,Minnesota,Swift County,9376,9075,0.032103242
50,27,153,Minnesota,Todd County,24328,23520,0.033212759
50,27,155,Minnesota,Traverse County,3373,3107,0.078861548
50,27,157,Minnesota,Wabasha County,21387,20814,0.026791976
50,27,159,Minnesota,Wadena County,13667,13150,0.037828346
50,27,161,Minnesota,Waseca County,18926,17889,0.054792349
50,27,163,Minnesota,Washington County,250386,218475,0.127447221
50,27,165,Minnesota,Watonwan County,11018,10496,0.047377019
50,27,167,Minnesota,Wilkin County,6357,6103,0.039955954
50,27,169,Minnesota,Winona County,50827,47818,0.059200818
50,27,171,Minnesota,Wright County,130973,125125,0.044650424
50,27,173,Minnesota,Yellow Medicine County,9837,9239,0.060790892
50,28,1,Mississippi,Adams County,31561,14034,0.555337283
50,28,3,Mississippi,Alcorn County,37276,31966,0.142450907
50,28,5,Mississippi,Amite County,12553,7319,0.416952123
50,28,7,Mississippi,Attala County,18665,10397,0.442968122
50,28,9,Mississippi,Benton County,8155,5054,0.380257511
50,28,11,Mississippi,Bolivar County,33230,11235,0.661901896
50,28,13,Mississippi,Calhoun County,14639,10242,0.300362047
50,28,15,Mississippi,Carroll County,10203,6656,0.34764285
50,28,17,Mississippi,Chickasaw County,17395,9362,0.461799368
50,28,19,Mississippi,Choctaw County,8372,5779,0.309722886
50,28,21,Mississippi,Claiborne County,9209,1163,0.873710501
50,28,23,Mississippi,Clarke County,16022,10343,0.354450131
50,28,25,Mississippi,Clay County,20005,7999,0.600149963
50,28,27,Mississippi,Coahoma County,24500,5455,0.777346939
50,28,29,Mississippi,Copiah County,28865,13499,0.532340204
50,28,31,Mississippi,Covington County,19243,12010,0.375876942
50,28,33,Mississippi,DeSoto County,173271,123308,0.288351773
50,28,35,Mississippi,Forrest County,75593,44926,0.405685712
50,28,37,Mississippi,Franklin County,7729,4915,0.364083323
50,28,39,Mississippi,George County,23378,21012,0.101206262
50,28,41,Mississippi,Greene County,13549,10000,0.26193815
